referrer,views_total,views_unique
Google,4447,2666
github.com,517,372
fluxcd.io,110,81
DuckDuckGo,74,55
Bing,70,48
medium.com,19,15
weave.works,17,13
charts.fluxcd.io,12,11
cn.bing.com,11,10
ecosia.org,11,6
