referrer,views_total,views_unique
Google,5802,2670
github.com,806,323
fluxcd.io,125,55
DuckDuckGo,102,59
Bing,60,36
charts.fluxcd.io,34,13
medium.com,30,22
weave.works,22,19
jira.it.umbrella.com,16,1
StartPage,14,2
