referrer,views_total,views_unique
Google,4576,2143
github.com,541,250
fluxcd.io,81,32
charts.fluxcd.io,80,15
DuckDuckGo,49,38
Bing,44,32
medium.com,34,26
weave.works,15,10
ecosia.org,14,4
gaunacode.com,11,3
