referrer,views_total,views_unique
Google,2506,1321
github.com,433,198
fluxcd.io,43,26
DuckDuckGo,41,27
charts.fluxcd.io,40,9
Bing,17,13
medium.com,17,9
weave.works,8,7
yandex.ru,8,3
itnext.io,8,2
