time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-22 00:00:00+00:00,67716,147,587,325
2021-12-23 00:00:00+00:00,68608,147,416,254
2021-12-24 00:00:00+00:00,69616,138,258,124
2021-12-25 00:00:00+00:00,67789,129,93,61
2021-12-26 00:00:00+00:00,67928,124,201,89
2021-12-27 00:00:00+00:00,69243,140,350,174
2021-12-28 00:00:00+00:00,69123,130,490,219
2021-12-29 00:00:00+00:00,69311,134,387,213
2021-12-30 00:00:00+00:00,69707,112,308,163
2021-12-31 00:00:00+00:00,69084,108,211,133
2022-01-01 00:00:00+00:00,68015,103,108,65
2022-01-02 00:00:00+00:00,67089,110,152,85
2022-01-03 00:00:00+00:00,68454,122,507,250
2022-01-04 00:00:00+00:00,62968,137,652,291
