referrer,views_total,views_unique
Google,7202,3498
github.com,998,382
DuckDuckGo,254,132
fluxcd.io,150,79
gitops.tech,94,62
Bing,80,47
weave.works,64,31
charts.fluxcd.io,49,20
pkg.go.dev,35,2
StartPage,32,18
