referrer,views_total,views_unique
Google,5655,2851
github.com,850,320
fluxcd.io,132,59
DuckDuckGo,122,70
Bing,92,54
charts.fluxcd.io,86,18
gitops.tech,49,43
weave.works,30,17
medium.com,24,20
StartPage,22,9
