referrer,views_total,views_unique
Google,5753,2685
github.com,800,315
fluxcd.io,125,55
DuckDuckGo,101,58
Bing,60,36
charts.fluxcd.io,34,13
medium.com,30,22
weave.works,21,20
StartPage,17,3
jira.it.umbrella.com,16,1
