time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-07 00:00:00+00:00,72398,136,888,446
2021-07-08 00:00:00+00:00,71884,138,1129,477
2021-07-09 00:00:00+00:00,71814,114,963,442
2021-07-10 00:00:00+00:00,70942,116,348,128
2021-07-11 00:00:00+00:00,70653,102,304,117
2021-07-12 00:00:00+00:00,72667,118,889,431
2021-07-13 00:00:00+00:00,71930,145,1002,463
2021-07-14 00:00:00+00:00,68980,139,864,404
2021-07-15 00:00:00+00:00,69755,134,1034,462
2021-07-16 00:00:00+00:00,68473,135,896,379
2021-07-17 00:00:00+00:00,64400,125,213,91
2021-07-18 00:00:00+00:00,64241,168,165,112
2021-07-19 00:00:00+00:00,62997,168,916,433
2021-07-20 00:00:00+00:00,52323,138,866,398
