referrer,views_total,views_unique
Google,4716,2673
github.com,518,371
fluxcd.io,123,89
DuckDuckGo,71,51
Bing,65,36
infoq.com,32,26
weave.works,18,15
charts.fluxcd.io,17,13
statics.teams.cdn.office.net,14,9
ecosia.org,11,4
