referrer,views_total,views_unique
Google,4913,2319
github.com,595,270
fluxcd.io,97,42
charts.fluxcd.io,81,16
DuckDuckGo,53,41
Bing,45,33
medium.com,34,26
weave.works,18,13
ecosia.org,16,4
gaunacode.com,14,5
