time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-19 00:00:00+00:00,69068,134,376,222
2021-12-20 00:00:00+00:00,69798,128,678,337
2021-12-21 00:00:00+00:00,69849,140,899,403
2021-12-22 00:00:00+00:00,67716,147,587,325
2021-12-23 00:00:00+00:00,68608,147,416,254
2021-12-24 00:00:00+00:00,69616,138,258,124
2021-12-25 00:00:00+00:00,67789,129,93,61
2021-12-26 00:00:00+00:00,67928,124,201,89
2021-12-27 00:00:00+00:00,69243,140,350,174
2021-12-28 00:00:00+00:00,69123,130,490,219
2021-12-29 00:00:00+00:00,69311,134,387,213
2021-12-30 00:00:00+00:00,69707,112,308,163
2021-12-31 00:00:00+00:00,69084,108,211,133
2022-01-01 00:00:00+00:00,62335,102,102,59
