referrer,views_total,views_unique
Google,4351,2566
github.com,445,353
fluxcd.io,78,59
DuckDuckGo,55,32
Bing,54,33
medium.com,22,19
weave.works,21,18
yandex.com,16,2
blog.container-solutions.com,11,5
cn.bing.com,10,5
