referrer,views_total,views_unique
Google,7339,3334
github.com,930,325
DuckDuckGo,279,142
fluxcd.io,160,79
gitops.tech,80,55
charts.fluxcd.io,68,17
weave.works,59,25
Bing,53,40
StartPage,41,18
medium.com,26,22
