time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-15 00:00:00+00:00,68198,154,900,389
2021-12-16 00:00:00+00:00,69415,150,858,400
2021-12-17 00:00:00+00:00,69677,125,724,302
2021-12-18 00:00:00+00:00,68933,134,199,97
2021-12-19 00:00:00+00:00,69068,134,376,222
2021-12-20 00:00:00+00:00,69798,128,678,337
2021-12-21 00:00:00+00:00,69849,140,899,403
2021-12-22 00:00:00+00:00,67716,147,587,325
2021-12-23 00:00:00+00:00,68608,147,416,254
2021-12-24 00:00:00+00:00,69616,138,258,124
2021-12-25 00:00:00+00:00,67789,129,93,61
2021-12-26 00:00:00+00:00,67928,124,201,89
2021-12-27 00:00:00+00:00,69243,140,350,174
2021-12-28 00:00:00+00:00,63622,127,465,201
