referrer,views_total,views_unique
Google,7158,3294
github.com,963,349
DuckDuckGo,258,137
fluxcd.io,164,71
Bing,76,46
gitops.tech,69,51
charts.fluxcd.io,48,16
weave.works,29,18
medium.com,28,24
StartPage,25,9
