time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-13 00:00:00+00:00,57876.0,148.0,1243,513
2021-10-14 00:00:00+00:00,56025.0,128.0,1013,456
2021-10-15 00:00:00+00:00,58919.0,115.0,796,392
2021-10-16 00:00:00+00:00,62267.0,106.0,427,133
2021-10-17 00:00:00+00:00,60545.0,100.0,190,135
2021-10-18 00:00:00+00:00,63737.0,131.0,902,448
2021-10-19 00:00:00+00:00,65643.0,145.0,992,437
2021-10-20 00:00:00+00:00,104199.0,150.0,2679,461
2021-10-21 00:00:00+00:00,121813.0,148.0,2381,465
2021-10-22 00:00:00+00:00,183662.0,128.0,2031,364
2021-10-23 00:00:00+00:00,139245.0,121.0,376,93
2021-10-24 00:00:00+00:00,89409.0,119.0,350,105
2021-10-25 00:00:00+00:00,20688.0,86.0,1433,376
2021-10-26 00:00:00+00:00,,,169,118
