referrer,views_total,views_unique
Google,4095,2430
github.com,398,324
fluxcd.io,79,60
DuckDuckGo,66,40
Bing,64,34
weave.works,18,15
medium.com,18,15
yandex.com,16,2
yandex.ru,12,8
cn.bing.com,10,5
