referrer,views_total,views_unique
Google,4282,2480
github.com,483,327
fluxcd.io,89,66
DuckDuckGo,50,32
Bing,34,26
weave.works,23,20
medium.com,21,20
codefresh.io,16,8
charts.fluxcd.io,15,8
statics.teams.cdn.office.net,12,7
