referrer,views_total,views_unique
Google,5028,2566
github.com,780,283
fluxcd.io,127,53
Bing,84,50
DuckDuckGo,82,55
charts.fluxcd.io,82,16
gitops.tech,39,35
weave.works,32,18
StartPage,21,8
medium.com,20,16
