referrer,views_total,views_unique
Google,4698,2372
github.com,769,298
fluxcd.io,120,52
Bing,75,45
DuckDuckGo,72,47
charts.fluxcd.io,62,17
gitops.tech,46,33
docs.dev.dea.ga.gov.au,27,1
medium.com,26,20
weave.works,24,13
