referrer,views_total,views_unique
Google,7097,3449
github.com,1036,400
DuckDuckGo,190,118
fluxcd.io,155,75
Bing,87,50
gitops.tech,73,58
charts.fluxcd.io,58,23
StartPage,40,18
weave.works,39,30
medium.com,34,25
