referrer,views_total,views_unique
Google,5274,2463
github.com,657,271
DuckDuckGo,119,55
Bing,103,52
fluxcd.io,68,50
charts.fluxcd.io,56,19
spring.io,25,19
platzi.com,20,2
weave.works,13,9
collabnix.github.io,11,7
