referrer,views_total,views_unique
Google,5216,2831
github.com,573,425
fluxcd.io,133,96
DuckDuckGo,100,65
Bing,93,51
infoq.com,30,24
weave.works,28,25
charts.fluxcd.io,18,11
Baidu,14,7
statics.teams.cdn.office.net,12,7
