referrer,views_total,views_unique
Google,4566,2666
github.com,446,358
fluxcd.io,84,62
Bing,59,37
DuckDuckGo,59,35
medium.com,23,20
weave.works,21,18
yandex.com,16,2
blog.container-solutions.com,11,5
cn.bing.com,10,5
