referrer,views_total,views_unique
Google,4729,2737
github.com,524,385
fluxcd.io,119,87
DuckDuckGo,79,57
Bing,75,55
medium.com,20,16
charts.fluxcd.io,17,13
weave.works,17,13
cn.bing.com,11,10
ecosia.org,10,5
