time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-02 00:00:00+00:00,63297,160,887,461
2022-02-03 00:00:00+00:00,62939,141,1208,579
2022-02-04 00:00:00+00:00,62467,139,1041,520
2022-02-05 00:00:00+00:00,60562,136,346,186
2022-02-06 00:00:00+00:00,59542,130,368,188
2022-02-07 00:00:00+00:00,60000,148,1321,577
2022-02-08 00:00:00+00:00,61929,170,1193,587
2022-02-09 00:00:00+00:00,62413,163,1126,573
2022-02-10 00:00:00+00:00,61733,151,1213,541
2022-02-11 00:00:00+00:00,61409,136,1042,496
2022-02-12 00:00:00+00:00,62314,127,267,146
2022-02-13 00:00:00+00:00,62828,120,389,167
2022-02-14 00:00:00+00:00,63338,148,1041,548
2022-02-15 00:00:00+00:00,58146,149,1207,569
