url_path,views_total,views_unique
/fluxcd/flux,2435,1630
/fluxcd/flux/releases,490,232
/fluxcd/flux/issues,419,126
/fluxcd/flux/tree/master/chart/flux,237,123
/fluxcd/flux/search,207,56
/fluxcd/flux/blob/master/chart/flux/README.md,200,137
/fluxcd/flux/issues/1071,148,115
/fluxcd/flux/blob/master/chart/flux/values.yaml,146,73
/fluxcd/flux/tree/master/chart,128,74
/fluxcd/flux/issues/2845,103,71
