referrer,views_total,views_unique
Google,2521,1306
github.com,435,192
charts.fluxcd.io,51,10
fluxcd.io,49,24
DuckDuckGo,48,34
Bing,21,17
medium.com,18,9
gaunacode.com,10,2
weave.works,7,6
StartPage,7,3
