referrer,views_total,views_unique
Google,4177,2443
github.com,410,333
fluxcd.io,80,60
Bing,61,34
DuckDuckGo,60,35
medium.com,20,17
weave.works,19,16
yandex.com,16,2
blog.container-solutions.com,11,5
cn.bing.com,10,5
