referrer,views_total,views_unique
Google,5467,2528
github.com,758,297
fluxcd.io,121,51
DuckDuckGo,91,54
Bing,47,31
charts.fluxcd.io,34,13
medium.com,28,20
weave.works,26,18
jira.it.umbrella.com,16,1
StartPage,14,2
