time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-14 00:00:00+00:00,71819,170,1115.0,483.0
2021-09-15 00:00:00+00:00,70993,178,1012.0,463.0
2021-09-16 00:00:00+00:00,71072,163,,
2021-09-17 00:00:00+00:00,70717,156,,
2021-09-18 00:00:00+00:00,70017,138,,
2021-09-19 00:00:00+00:00,69094,118,,
2021-09-20 00:00:00+00:00,70592,110,,
2021-09-21 00:00:00+00:00,69695,111,,
2021-09-22 00:00:00+00:00,69923,149,,
2021-09-23 00:00:00+00:00,68156,159,,
2021-09-24 00:00:00+00:00,65156,131,,
2021-09-25 00:00:00+00:00,62942,111,,
2021-09-26 00:00:00+00:00,61940,101,,
2021-09-27 00:00:00+00:00,59122,90,,
