url_path,views_total,views_unique
/fluxcd/flux,1074,722
/fluxcd/flux/releases,225,123
/fluxcd/flux/issues,135,50
/fluxcd/flux/search,129,33
/fluxcd/flux/releases/tag/1.24.1,109,62
/fluxcd/flux/tree/master/chart/flux,104,53
/fluxcd/flux/issues/1071,99,77
/fluxcd/flux/blob/master/chart/flux/README.md,76,61
/fluxcd/flux/tree/master/chart,56,34
/fluxcd/flux/tree/master/deploy,51,29
