referrer,views_total,views_unique
Google,4732,2807
github.com,447,323
DuckDuckGo,128,87
Bing,73,50
fluxcd.io,65,48
medium.com,25,23
weave.works,16,15
blog.container-solutions.com,15,13
yandex.ru,15,10
charts.fluxcd.io,13,8
