referrer,views_total,views_unique
Google,5252,2417
github.com,710,292
fluxcd.io,114,49
DuckDuckGo,90,54
Bing,49,32
charts.fluxcd.io,45,13
medium.com,29,20
weave.works,26,18
jira.it.umbrella.com,19,1
platzi.com,14,4
