referrer,views_total,views_unique
Google,3291,1922
github.com,409,294
fluxcd.io,87,62
DuckDuckGo,62,46
Bing,52,39
weave.works,16,12
cn.bing.com,10,9
charts.fluxcd.io,10,9
medium.com,9,9
ecosia.org,8,5
