referrer,views_total,views_unique
Google,4762,2350
github.com,826,308
fluxcd.io,100,50
charts.fluxcd.io,90,20
DuckDuckGo,71,45
Bing,69,43
gitops.tech,52,39
medium.com,28,21
docs.dev.dea.ga.gov.au,27,1
weave.works,22,12
