referrer,views_total,views_unique
Google,5125,2859
github.com,503,361
fluxcd.io,133,94
Bing,62,36
DuckDuckGo,53,43
charts.fluxcd.io,22,14
weave.works,20,17
medium.com,14,14
statics.teams.cdn.office.net,14,6
codefresh.io,12,8
