time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-11 00:00:00+00:00,70368,151,707,379
2021-11-12 00:00:00+00:00,70163,128,702,357
2021-11-13 00:00:00+00:00,70230,119,224,114
2021-11-14 00:00:00+00:00,70285,135,161,91
2021-11-15 00:00:00+00:00,71013,166,668,368
2021-11-16 00:00:00+00:00,72064,168,1369,519
2021-11-17 00:00:00+00:00,72401,156,1070,487
2021-11-18 00:00:00+00:00,71846,141,851,414
2021-11-19 00:00:00+00:00,72062,151,698,371
2021-11-20 00:00:00+00:00,71257,127,167,96
2021-11-21 00:00:00+00:00,69025,128,196,115
2021-11-22 00:00:00+00:00,68268,139,810,403
2021-11-23 00:00:00+00:00,69577,147,876,395
2021-11-24 00:00:00+00:00,66072,146,879,357
