referrer,views_total,views_unique
Google,3306,1641
github.com,430,201
charts.fluxcd.io,56,11
DuckDuckGo,45,34
fluxcd.io,43,26
Bing,30,27
medium.com,26,17
ecosia.org,13,3
Baidu,10,4
gaunacode.com,10,2
