time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-09 00:00:00+00:00,69905,174,1199,456
2021-09-10 00:00:00+00:00,70438,156,900,386
2021-09-11 00:00:00+00:00,68930,150,205,131
2021-09-12 00:00:00+00:00,68052,140,265,133
2021-09-13 00:00:00+00:00,70980,168,971,453
2021-09-14 00:00:00+00:00,71819,170,1115,483
2021-09-15 00:00:00+00:00,70993,178,1036,473
2021-09-16 00:00:00+00:00,71072,163,1054,454
2021-09-17 00:00:00+00:00,70717,156,933,394
2021-09-18 00:00:00+00:00,70017,138,175,111
2021-09-19 00:00:00+00:00,69094,118,317,144
2021-09-20 00:00:00+00:00,70592,110,851,414
2021-09-21 00:00:00+00:00,69695,111,1096,477
2021-09-22 00:00:00+00:00,64200,138,839,443
