referrer,views_total,views_unique
Google,6901,3140
github.com,951,370
DuckDuckGo,255,137
fluxcd.io,121,60
Bing,97,53
gitops.tech,60,48
charts.fluxcd.io,37,12
weave.works,27,17
medium.com,25,23
breakglass.io,25,1
