referrer,views_total,views_unique
Google,4674,2234
github.com,596,260
fluxcd.io,97,43
charts.fluxcd.io,76,14
Bing,49,36
DuckDuckGo,44,36
medium.com,38,29
weave.works,17,12
ecosia.org,16,4
gaunacode.com,14,4
