referrer,views_total,views_unique
Google,7312,3386
github.com,994,337
DuckDuckGo,282,144
fluxcd.io,171,74
gitops.tech,70,52
Bing,69,47
charts.fluxcd.io,64,19
weave.works,30,19
medium.com,28,24
StartPage,25,10
