url_path,views_total,views_unique
/fluxcd/flux,2279,1530
/fluxcd/flux/releases,476,217
/fluxcd/flux/search,321,62
/fluxcd/flux/issues,283,100
/fluxcd/flux/tree/master/chart/flux,212,105
/fluxcd/flux/issues/1071,207,160
/fluxcd/flux/blob/master/chart/flux/README.md,185,138
/fluxcd/flux/releases/tag/1.24.1,134,82
/fluxcd/flux/tags,108,31
/fluxcd/flux/tree/master/chart,107,65
