referrer,views_total,views_unique
Google,4881,2331
github.com,657,279
DuckDuckGo,97,47
Bing,95,50
fluxcd.io,64,48
charts.fluxcd.io,48,13
jira.it.umbrella.com,29,2
spring.io,26,20
weave.works,15,9
collabnix.github.io,13,8
