referrer,views_total,views_unique
Google,5573,2615
github.com,529,259
DuckDuckGo,113,61
Bing,95,61
charts.fluxcd.io,74,21
fluxcd.io,62,48
platzi.com,21,2
medium.com,19,16
weave.works,15,12
collabnix.github.io,13,9
