referrer,views_total,views_unique
Google,7346,3509
github.com,997,370
DuckDuckGo,255,131
fluxcd.io,162,79
gitops.tech,91,60
Bing,74,42
weave.works,68,34
charts.fluxcd.io,50,18
StartPage,35,18
pkg.go.dev,35,2
