time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-03 00:00:00+00:00,68655,136,581,349
2021-09-04 00:00:00+00:00,66734,120,140,90
2021-09-05 00:00:00+00:00,66024,121,165,97
2021-09-06 00:00:00+00:00,68113,153,621,324
2021-09-07 00:00:00+00:00,68806,169,954,441
2021-09-08 00:00:00+00:00,68582,162,1055,463
2021-09-09 00:00:00+00:00,69905,174,1199,456
2021-09-10 00:00:00+00:00,70438,156,900,386
2021-09-11 00:00:00+00:00,68930,150,205,131
2021-09-12 00:00:00+00:00,68052,140,265,133
2021-09-13 00:00:00+00:00,70980,168,971,453
2021-09-14 00:00:00+00:00,71819,170,1115,483
2021-09-15 00:00:00+00:00,70993,178,1036,473
2021-09-16 00:00:00+00:00,68199,158,929,445
