referrer,views_total,views_unique
Google,3802,1956
github.com,692,250
fluxcd.io,71,38
DuckDuckGo,53,37
charts.fluxcd.io,39,11
Bing,34,27
medium.com,19,13
weave.works,14,9
githubmemory.com,11,5
yandex.ru,10,5
