referrer,views_total,views_unique
Google,4095,2391
github.com,398,324
fluxcd.io,76,58
Bing,65,35
DuckDuckGo,53,34
weave.works,19,14
medium.com,17,14
yandex.com,16,2
yandex.ru,12,8
charts.fluxcd.io,11,9
