referrer,views_total,views_unique
Google,4694,2601
github.com,502,372
fluxcd.io,122,91
DuckDuckGo,89,57
Bing,75,42
infoq.com,31,25
weave.works,22,17
statics.teams.cdn.office.net,14,9
medium.com,13,13
charts.fluxcd.io,13,9
