time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-28 00:00:00+00:00,65417,135,955,470
2021-09-29 00:00:00+00:00,65592,165,1040,467
2021-09-30 00:00:00+00:00,65410,157,947,431
2021-10-01 00:00:00+00:00,64974,129,761,356
2021-10-02 00:00:00+00:00,62431,104,225,84
2021-10-03 00:00:00+00:00,62006,102,228,100
2021-10-04 00:00:00+00:00,64564,152,954,420
2021-10-05 00:00:00+00:00,63920,146,1018,432
2021-10-06 00:00:00+00:00,63893,160,965,415
2021-10-07 00:00:00+00:00,64945,139,933,425
2021-10-08 00:00:00+00:00,65881,121,766,404
2021-10-09 00:00:00+00:00,65283,111,249,116
2021-10-10 00:00:00+00:00,64733,104,240,130
2021-10-11 00:00:00+00:00,60577,126,826,410
