time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-26 00:00:00+00:00,58518,158,810,370
2022-01-27 00:00:00+00:00,60224,160,709,358
2022-01-28 00:00:00+00:00,60628,142,656,342
2022-01-29 00:00:00+00:00,59931,122,208,99
2022-01-30 00:00:00+00:00,60582,121,191,112
2022-01-31 00:00:00+00:00,60983,144,830,409
2022-02-01 00:00:00+00:00,62139,128,840,391
2022-02-02 00:00:00+00:00,63297,160,887,461
2022-02-03 00:00:00+00:00,62939,141,1208,579
2022-02-04 00:00:00+00:00,62467,139,1041,520
2022-02-05 00:00:00+00:00,60562,136,346,186
2022-02-06 00:00:00+00:00,59542,130,368,188
2022-02-07 00:00:00+00:00,60000,148,1321,577
2022-02-08 00:00:00+00:00,56885,162,1132,557
