time_iso8601,forks_cumulative
2020-06-11 00:00:00+00:00,804
2020-06-12 00:00:00+00:00,805
2020-06-15 00:00:00+00:00,806
2020-06-16 00:00:00+00:00,811
2020-06-17 00:00:00+00:00,812
2020-06-18 00:00:00+00:00,813
2020-06-20 00:00:00+00:00,814
2020-06-22 00:00:00+00:00,815
2020-06-23 00:00:00+00:00,816
2020-06-24 00:00:00+00:00,821
2020-06-25 00:00:00+00:00,822
2020-06-26 00:00:00+00:00,824
2020-06-29 00:00:00+00:00,826
2020-06-30 00:00:00+00:00,829
2020-07-02 00:00:00+00:00,830
2020-07-03 00:00:00+00:00,831
2020-07-04 00:00:00+00:00,832
2020-07-06 00:00:00+00:00,833
2020-07-08 00:00:00+00:00,836
2020-07-09 00:00:00+00:00,838
2020-07-10 00:00:00+00:00,841
2020-07-15 00:00:00+00:00,843
2020-07-16 00:00:00+00:00,846
2020-07-17 00:00:00+00:00,848
2020-07-19 00:00:00+00:00,849
2020-07-21 00:00:00+00:00,850
2020-07-22 00:00:00+00:00,853
2020-07-27 00:00:00+00:00,856
2020-07-29 00:00:00+00:00,857
2020-07-30 00:00:00+00:00,860
2020-07-31 00:00:00+00:00,861
2020-08-03 00:00:00+00:00,862
2020-08-04 00:00:00+00:00,863
2020-08-05 00:00:00+00:00,864
2020-08-06 00:00:00+00:00,866
2020-08-07 00:00:00+00:00,867
2020-08-08 00:00:00+00:00,868
2020-08-10 00:00:00+00:00,869
2020-08-11 00:00:00+00:00,872
2020-08-12 00:00:00+00:00,873
2020-08-14 00:00:00+00:00,875
2020-08-16 00:00:00+00:00,877
2020-08-18 00:00:00+00:00,879
2020-08-19 00:00:00+00:00,883
2020-08-20 00:00:00+00:00,884
2020-08-28 00:00:00+00:00,885
2020-08-31 00:00:00+00:00,886
2020-09-01 00:00:00+00:00,889
2020-09-03 00:00:00+00:00,891
2020-09-04 00:00:00+00:00,893
2020-09-05 00:00:00+00:00,895
2020-09-06 00:00:00+00:00,897
2020-09-08 00:00:00+00:00,899
2020-09-14 00:00:00+00:00,900
2020-09-15 00:00:00+00:00,901
2020-09-16 00:00:00+00:00,903
2020-09-17 00:00:00+00:00,904
2020-09-18 00:00:00+00:00,905
2020-09-19 00:00:00+00:00,906
2020-09-21 00:00:00+00:00,908
2020-09-22 00:00:00+00:00,909
2020-09-24 00:00:00+00:00,910
2020-09-25 00:00:00+00:00,911
2020-09-26 00:00:00+00:00,912
2020-09-27 00:00:00+00:00,913
2020-09-28 00:00:00+00:00,914
2020-10-01 00:00:00+00:00,917
2020-10-02 00:00:00+00:00,919
2020-10-04 00:00:00+00:00,921
2020-10-07 00:00:00+00:00,922
2020-10-14 00:00:00+00:00,924
2020-10-15 00:00:00+00:00,925
2020-10-16 00:00:00+00:00,926
2020-10-20 00:00:00+00:00,928
2020-10-21 00:00:00+00:00,929
2020-10-22 00:00:00+00:00,930
2020-10-24 00:00:00+00:00,931
2020-10-28 00:00:00+00:00,932
2020-10-29 00:00:00+00:00,934
2020-11-01 00:00:00+00:00,936
2020-11-02 00:00:00+00:00,938
2020-11-04 00:00:00+00:00,939
2020-11-05 00:00:00+00:00,941
2020-11-09 00:00:00+00:00,942
2020-11-11 00:00:00+00:00,943
2020-11-13 00:00:00+00:00,944
2020-11-16 00:00:00+00:00,947
2020-11-17 00:00:00+00:00,949
2020-11-18 00:00:00+00:00,951
2020-11-20 00:00:00+00:00,952
2020-11-21 00:00:00+00:00,953
2020-11-23 00:00:00+00:00,954
2020-11-24 00:00:00+00:00,955
2020-11-25 00:00:00+00:00,958
2020-11-29 00:00:00+00:00,959
2020-11-30 00:00:00+00:00,960
2020-12-04 00:00:00+00:00,961
2020-12-07 00:00:00+00:00,962
2020-12-10 00:00:00+00:00,964
2020-12-15 00:00:00+00:00,966
2020-12-21 00:00:00+00:00,967
2020-12-22 00:00:00+00:00,968
2020-12-23 00:00:00+00:00,969
2020-12-24 00:00:00+00:00,970
2020-12-30 00:00:00+00:00,971
2021-01-06 00:00:00+00:00,972
2021-01-11 00:00:00+00:00,973
2021-01-18 00:00:00+00:00,974
2021-01-20 00:00:00+00:00,975
2021-01-21 00:00:00+00:00,976
2021-01-22 00:00:00+00:00,977
2021-01-23 00:00:00+00:00,978
2021-01-26 00:00:00+00:00,979
2021-01-27 00:00:00+00:00,980
2021-02-08 00:00:00+00:00,981
2021-02-09 00:00:00+00:00,982
2021-02-10 00:00:00+00:00,984
2021-02-11 00:00:00+00:00,985
2021-02-17 00:00:00+00:00,986
2021-02-21 00:00:00+00:00,987
2021-02-22 00:00:00+00:00,988
2021-02-24 00:00:00+00:00,989
2021-02-27 00:00:00+00:00,990
2021-03-01 00:00:00+00:00,991
2021-03-02 00:00:00+00:00,994
2021-03-03 00:00:00+00:00,995
2021-03-05 00:00:00+00:00,996
2021-03-09 00:00:00+00:00,997
2021-03-10 00:00:00+00:00,998
2021-03-12 00:00:00+00:00,999
2021-03-13 00:00:00+00:00,1002
2021-03-14 00:00:00+00:00,1003
2021-03-16 00:00:00+00:00,1005
2021-03-20 00:00:00+00:00,1006
2021-03-22 00:00:00+00:00,1007
2021-03-23 00:00:00+00:00,1008
2021-03-24 00:00:00+00:00,1009
2021-03-26 00:00:00+00:00,1011
2021-03-29 00:00:00+00:00,1012
2021-04-01 00:00:00+00:00,1013
2021-04-06 00:00:00+00:00,1014
2021-04-07 00:00:00+00:00,1015
2021-04-08 00:00:00+00:00,1016
2021-04-10 00:00:00+00:00,1017
2021-04-11 00:00:00+00:00,1018
2021-04-12 00:00:00+00:00,1019
2021-04-13 00:00:00+00:00,1020
2021-04-14 00:00:00+00:00,1021
2021-04-18 00:00:00+00:00,1022
2021-04-19 00:00:00+00:00,1023
2021-04-20 00:00:00+00:00,1024
2021-04-22 00:00:00+00:00,1025
2021-04-27 00:00:00+00:00,1026
2021-04-29 00:00:00+00:00,1029
2021-05-03 00:00:00+00:00,1030
2021-05-06 00:00:00+00:00,1032
2021-05-07 00:00:00+00:00,1033
2021-05-12 00:00:00+00:00,1034
2021-05-13 00:00:00+00:00,1035
2021-05-20 00:00:00+00:00,1036
2021-05-25 00:00:00+00:00,1037
2021-05-26 00:00:00+00:00,1038
2021-05-28 00:00:00+00:00,1039
2021-05-31 00:00:00+00:00,1041
2021-06-08 00:00:00+00:00,1042
2021-06-09 00:00:00+00:00,1043
2021-06-15 00:00:00+00:00,1044
2021-06-17 00:00:00+00:00,1045
2021-06-18 00:00:00+00:00,1046
2021-06-20 00:00:00+00:00,1047
2021-06-22 00:00:00+00:00,1048
2021-06-24 00:00:00+00:00,1050
2021-06-28 00:00:00+00:00,1052
2021-07-01 00:00:00+00:00,1053
2021-07-06 00:00:00+00:00,1054
2021-07-12 00:00:00+00:00,1055
2021-07-14 00:00:00+00:00,1056
2021-07-28 00:00:00+00:00,1057
2021-07-31 00:00:00+00:00,1058
2021-08-01 00:00:00+00:00,1059
2021-08-05 00:00:00+00:00,1060
2021-08-09 00:00:00+00:00,1061
2021-08-20 00:00:00+00:00,1064
2021-08-22 00:00:00+00:00,1065
2021-08-30 00:00:00+00:00,1066
2021-09-01 00:00:00+00:00,1067
2021-09-02 00:00:00+00:00,1068
2021-09-07 00:00:00+00:00,1069
2021-09-09 00:00:00+00:00,1071
2021-09-13 00:00:00+00:00,1072
2021-09-19 00:00:00+00:00,1073
2021-09-21 00:00:00+00:00,1074
2021-09-23 00:00:00+00:00,1075
2021-10-04 00:00:00+00:00,1076
2021-10-25 00:00:00+00:00,1077
2021-10-29 00:00:00+00:00,1078
2021-11-05 00:00:00+00:00,1079
2021-11-16 00:00:00+00:00,1080
2021-11-23 00:00:00+00:00,1081
2021-11-24 00:00:00+00:00,1082
2021-11-26 00:00:00+00:00,1083
2021-11-29 00:00:00+00:00,1084
2021-11-30 00:00:00+00:00,1085
2021-12-02 00:00:00+00:00,1086
2021-12-06 00:00:00+00:00,1087
2021-12-10 00:00:00+00:00,1088
2021-12-21 00:00:00+00:00,1090
2021-12-23 00:00:00+00:00,1091
2021-12-26 00:00:00+00:00,1092
2022-01-02 00:00:00+00:00,1093
2022-01-13 00:00:00+00:00,1094
2022-01-18 00:00:00+00:00,1095
2022-01-21 00:00:00+00:00,1096
2022-01-31 00:00:00+00:00,1097
2022-02-02 00:00:00+00:00,1098
