referrer,views_total,views_unique
Google,1552,475
github.com,408,166
docs.flagger.app,270,46
Bing,34,18
DuckDuckGo,31,9
weave.works,30,9
staticsint.teams.cdn.office.net,18,4
Baidu,13,9
medium.com,12,5
linkerd.io,10,6
