referrer,views_total,views_unique
Google,875,466
github.com,224,163
cncf.io,33,26
medium.com,14,12
weave.works,13,10
Baidu,12,9
Bing,10,6
docs.microsoft.com,9,8
fluxcd.io,9,7
DuckDuckGo,8,8
