referrer,views_total,views_unique
Google,1526,358
github.com,528,148
hub.kubeapps.com,22,1
DuckDuckGo,17,9
weave.works,10,8
medium.com,9,6
cncf.io,7,7
docs.microsoft.com,6,6
Baidu,6,4
Bing,6,2
