referrer,views_total,views_unique
Google,1504,421
github.com,537,139
aws.github.io,40,4
Baidu,34,5
cncf.io,25,10
DuckDuckGo,21,12
confluence.ogury.io,14,1
weave.works,13,12
docs.microsoft.com,13,8
Bing,12,8
