referrer,views_total,views_unique
Google,841,492
github.com,349,222
hub.fastgit.org,26,2
Bing,21,10
DuckDuckGo,20,13
kubecon-cloudnativecon-na.com,17,14
medium.com,15,13
weave.works,12,10
Baidu,11,10
docs.microsoft.com,9,7
