referrer,views_total,views_unique
Google,1687,594
github.com,1005,263
docs.flagger.app,426,90
DuckDuckGo,44,19
Bing,25,16
libhunt.com,21,5
azure.kocsistem.com.tr,20,1
cn.bing.com,18,5
weave.works,17,13
Baidu,14,8
