referrer,views_total,views_unique
Google,923,266
github.com,335,116
Baidu,23,16
DuckDuckGo,17,9
weave.works,13,6
blinkit.com,12,1
medium.com,9,8
fluxcd.io,8,1
Bing,6,5
yandex.ru,6,3
