time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-26 00:00:00+00:00,27395,125,43,25
2021-12-27 00:00:00+00:00,27460,129,285,65
2021-12-28 00:00:00+00:00,26850,105,280,58
2021-12-29 00:00:00+00:00,26441,122,391,73
2021-12-30 00:00:00+00:00,26659,134,198,51
2021-12-31 00:00:00+00:00,27216,100,325,35
2022-01-01 00:00:00+00:00,27123,72,62,11
2022-01-02 00:00:00+00:00,26431,61,56,23
2022-01-03 00:00:00+00:00,26955,68,322,65
2022-01-04 00:00:00+00:00,27019,105,747,100
2022-01-05 00:00:00+00:00,27639,122,666,82
2022-01-06 00:00:00+00:00,27111,114,305,88
2022-01-07 00:00:00+00:00,26830,127,368,90
2022-01-08 00:00:00+00:00,24164,79,52,26
