time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-14 00:00:00+00:00,25778,130,583,131
2021-10-15 00:00:00+00:00,32061,132,290,106
2021-10-16 00:00:00+00:00,32430,79,116,41
2021-10-17 00:00:00+00:00,32492,60,109,46
2021-10-18 00:00:00+00:00,33078,113,404,119
2021-10-19 00:00:00+00:00,33285,140,608,125
2021-10-20 00:00:00+00:00,51471,166,700,112
2021-10-21 00:00:00+00:00,58876,166,1596,115
2021-10-22 00:00:00+00:00,87029,151,1331,102
2021-10-23 00:00:00+00:00,65458,102,491,42
2021-10-24 00:00:00+00:00,42557,67,264,48
2021-10-25 00:00:00+00:00,10356,57,1009,121
2021-10-26 00:00:00+00:00,28782,201,766,132
2021-10-27 00:00:00+00:00,10048,91,363,101
